*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
Algorithm: Differential Evolution
Constrainth handling method: APM
Function: 110
Case: continuous
Seed: 19
Parents size: 50
Offsprings size: 50
maxFe: 280000
CR: 0.9
F: 0.6
rweights: -
*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
ngen ObjectiveFunction Fitness ProjectVariables
50 9141.688197258256 9141.688197258256 30.356498716109474 10.459427633908225 34.86794965822419 9.843115028419883 2.1080639432969885 20.878399049600155 19.157175688228843 35.941918683214496 13.832665561991632 33.89735519935414
100 9141.688197258256 9141.688197258256 30.356498716109474 10.459427633908225 34.86794965822419 9.843115028419883 2.1080639432969885 20.878399049600155 19.157175688228843 35.941918683214496 13.832665561991632 33.89735519935414
150 8330.225724980217 8330.225724980217 31.3851830555907 23.921705664189297 29.118018128247257 17.409525472471646 0.6679786681526654 34.96862346458967 9.05319154209051 17.26119386118572 40.0 0.1
200 8330.225724980217 8330.225724980217 31.3851830555907 23.921705664189297 29.118018128247257 17.409525472471646 0.6679786681526654 34.96862346458967 9.05319154209051 17.26119386118572 40.0 0.1
250 8330.225724980217 8330.225724980217 31.3851830555907 23.921705664189297 29.118018128247257 17.409525472471646 0.6679786681526654 34.96862346458967 9.05319154209051 17.26119386118572 40.0 0.1
300 8330.225724980217 8330.225724980217 31.3851830555907 23.921705664189297 29.118018128247257 17.409525472471646 0.6679786681526654 34.96862346458967 9.05319154209051 17.26119386118572 40.0 0.1
350 7602.787623868072 7602.787623868072 30.21161571837067 15.618775881177244 40.0 18.9932509499283 4.750460460132746 16.83523886332959 11.887084375995991 18.472982318890605 29.48788281582639 0.1
400 7602.787623868072 7602.787623868072 30.21161571837067 15.618775881177244 40.0 18.9932509499283 4.750460460132746 16.83523886332959 11.887084375995991 18.472982318890605 29.48788281582639 0.1
450 7602.787623868072 7602.787623868072 30.21161571837067 15.618775881177244 40.0 18.9932509499283 4.750460460132746 16.83523886332959 11.887084375995991 18.472982318890605 29.48788281582639 0.1
500 7130.014415840094 7130.014415840094 27.471043569083903 9.875775183776241 31.294272196653434 14.529958334503483 0.1 33.410843025009655 13.102517953073573 16.65867235527675 17.168465158503892 10.61049677859814
550 7130.014415840094 7130.014415840094 27.471043569083903 9.875775183776241 31.294272196653434 14.529958334503483 0.1 33.410843025009655 13.102517953073573 16.65867235527675 17.168465158503892 10.61049677859814
600 7130.014415840094 7130.014415840094 27.471043569083903 9.875775183776241 31.294272196653434 14.529958334503483 0.1 33.410843025009655 13.102517953073573 16.65867235527675 17.168465158503892 10.61049677859814
650 7130.014415840094 7130.014415840094 27.471043569083903 9.875775183776241 31.294272196653434 14.529958334503483 0.1 33.410843025009655 13.102517953073573 16.65867235527675 17.168465158503892 10.61049677859814
700 7130.014415840094 7130.014415840094 27.471043569083903 9.875775183776241 31.294272196653434 14.529958334503483 0.1 33.410843025009655 13.102517953073573 16.65867235527675 17.168465158503892 10.61049677859814
750 7130.014415840094 7130.014415840094 27.471043569083903 9.875775183776241 31.294272196653434 14.529958334503483 0.1 33.410843025009655 13.102517953073573 16.65867235527675 17.168465158503892 10.61049677859814
