*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
Algorithm: CMA-ES
Constrainth handling method: APM
Function: 125
Case: discrete
Seed: 9
Parents size: 10
Offsprings size: 5
maxFe: 20000
CR: -
F: -
rweights: Equal
*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
ngen ObjectiveFunction Fitness ProjectVariables
10 40.31775937241386 91.15103175808642 0.1 0.1 0.1 0.1 0.1 0.16105841424430128 0.1 0.1
20 131.52016584749202 168.02184012488794 0.1 0.1 1.3086894535706934 0.1 0.4578067655548768 0.29142120377029934 0.1 0.6152034576331714
30 200.16364872607852 397.783715039257 0.3019421923650662 0.1 1.737209281175244 0.9219780305119949 0.7742446151647301 0.1 0.1 1.530337060646807
40 535.7972002560289 594.562241685465 0.1 1.8325714404827307 2.504231429176774 1.8925902141712128 1.7016051733307898 1.4126099212186718 0.7463798538645126 2.3646902922956734
50 549.6608765591969 561.264814248258 0.1 0.44533515836209103 2.675041111651288 2.118506983564009 0.29842420715322615 1.627528602981665 1.3296947567860538 3.4
60 774.8352326641698 774.8352326641698 0.7734464713794086 2.7000640644321825 1.2674992660754016 3.4 0.9774756674969336 2.8833744583486025 1.849023356079944 3.4
70 718.6859314123129 718.6859314123129 0.5834391028019769 2.7138154827949004 2.607671926260619 0.9348802372922239 3.4 0.5266774432048753 2.656625663837538 3.4
80 791.0265176689296 791.0265176689296 1.6526068851927906 3.1079739886708637 2.3918371640634835 1.7716875927181956 3.4 1.7618207130654318 1.864632839876992 3.4
90 706.9184958846309 706.9184958846309 2.993035992961931 0.12838149544292587 2.653816991488246 0.8962597752896884 2.3981335086944027 1.5876729237114664 3.4 3.286800474999615
100 782.3934918186688 782.3934918186688 1.7256682906467653 1.937931164032777 3.4 0.28961709891816223 3.4 1.553893530206052 3.4 2.4639269883889705
110 650.0839605763367 650.0839605763367 0.6383749933856258 1.1057682223117808 3.4 1.5348136091562599 3.4 1.8188362468800308 1.0715602839653928 3.2866941774469836
120 685.782443783167 685.782443783167 0.7341770929327853 0.7030029368590659 3.115495088030114 0.1 2.1863235940033703 2.703608362399697 1.466702946672019 3.0929527340765044
130 646.4496226839369 646.4496226839369 0.4390224758087875 1.1036194091521123 3.4 0.1 2.54590182717819 2.1128491761196115 1.4758028392525229 2.7218635441717844
140 692.7825794495868 692.7825794495868 0.1 1.705362568285972 2.8331840213968857 1.6511111422588942 2.2597009425286174 1.8036130550838034 2.4511234788139555 2.103224964657805
150 707.388831698654 707.388831698654 0.10875657251704474 1.2594417190406912 2.707862024607584 2.015343904838271 1.8787322888434839 1.5348248739108616 2.478003738051499 3.1848380852539853
160 724.0002217247226 724.0002217247226 0.1 2.007533933664719 3.0640942972190075 2.067696077058831 0.10735031085363556 1.5885130135332117 2.342162943182018 3.4
170 657.0526048381141 657.0526048381141 0.17581578748280524 2.033670362431056 3.4 0.9325950212913418 0.8914025035363722 1.4313110199059234 2.3859288440943023 2.1259781564574656
180 667.3067166126235 667.3067166126235 0.8871381094390602 1.9729584208281687 3.4 0.9388046335402473 0.6823414462758526 1.5247227576669187 1.5864694584675005 3.4
190 592.5202725457772 592.5202725457772 0.1 2.5211318597481864 2.393841935835532 1.7971761392801047 0.1 1.5941949575966865 0.6339124963098388 3.192477008686703
200 614.5416068541068 614.5416068541068 1.2290872715304217 1.5126392293545223 2.2439609874306488 1.1262701361857037 0.1869242344781401 2.132049171166491 1.3791123129574863 3.013473026120697
210 606.92863745142 606.92863745142 0.7737893481578018 1.0303247721652824 2.731822631734116 1.5583121715066008 0.9741186950475785 1.534731709515683 1.590489626752786 3.0701635979231243
220 587.2128986679381 587.2128986679381 0.5389842526389425 2.8516936143106744 3.0008738626597227 0.21943319511146386 0.3303266803827767 1.6313631819700751 0.4502467596001958 2.7310283651413774
230 619.2444203397024 619.2444203397024 0.5918040580746451 1.4378613297203702 3.330400572386508 0.8150060206355325 0.807222313497284 1.667060592553813 1.207915639912292 3.4
240 599.2370531238029 599.2370531238029 1.3891706035441502 1.9763845383995462 3.4 1.5650393520455208 0.5292524498341986 0.8065127636965973 1.501131867695426 2.8291902045020985
250 601.5692645934087 601.5692645934087 1.0385086858886199 1.6391923812753868 3.4 1.9934873352667029 0.5351441303286522 1.5009335372256354 1.2567958166201507 2.4875210301743085
260 592.8179701066267 592.8179701066267 0.7385610057379335 1.7259512265317412 3.4 1.644571982929679 0.4589818610175684 1.0907749385508483 1.3821946721969345 2.8059612618772816
270 618.3261083556761 618.3261083556761 0.9190114664373574 1.8015420865964822 3.1085022454751314 2.2346541660121484 0.6617357061221496 0.8696605591794562 1.902507523279499 2.5545262044582806
280 586.9415890002115 586.9415890002115 0.8370131520287488 2.098309204546306 3.393727209628491 1.4276542882771408 0.8740080180932124 1.1310293435559207 1.217803305782938 2.5344107854208517
290 588.7725059830351 588.7725059830351 1.2032032169609075 1.7906939777410595 3.179361506187902 1.6183901248506596 0.6738560803440723 1.2831342376345813 1.182129243849675 2.531805378940069
300 579.9088048300425 579.9088048300425 0.6086660759261646 1.3052826982945418 3.2239324584377327 1.5098347949053958 0.7796260414158935 0.7619812552002376 2.0030876680086482 2.47471838361499
310 609.3757803748235 609.3757803748235 0.7645949995423477 2.01089314633514 2.548289884181446 1.9228769869145292 0.478549151979056 1.1006571563478238 1.945459566674445 2.589469790757957
320 594.6900322383622 594.6900322383622 1.307619729689978 1.9467889034730879 2.929963970155928 1.8106654426947149 0.14690782083566084 1.0543664062036133 1.5686085627451207 2.4740777355132093
330 632.3489352398788 632.3489352398788 1.2827930222990296 2.028637892381206 2.7670893047997467 1.906771202415248 0.7798295902711899 1.203633060789498 1.859889015057571 2.508667786565264
340 638.9868770247285 638.9868770247285 1.390829610645853 2.4811535024280142 2.7219833000475133 2.610697123264915 0.1 1.2889821455439308 1.3016393497448684 2.7568991471755435
350 629.5905742611355 629.5905742611355 1.4396997761678956 2.2885330826838115 2.944810777365616 2.117251110281833 0.1 1.0519094996552263 1.527244582794459 2.7035004141535834
360 617.5751227745809 617.5751227745809 1.1121785341769914 2.349383597031976 2.754593953867606 2.4054641334775555 0.1 1.1436903044995752 1.2093177128406907 3.0713133197012765
370 597.0788787502553 597.0788787502553 1.42929673260904 1.778986640491243 2.649864687864157 1.9915468087100328 0.17127370678518847 1.1420265339514266 1.4945644038310657 3.0454097520119916
380 591.8201051344757 591.8201051344757 1.4571138303172846 2.046721430376325 2.4643020617580125 1.9298903961450342 0.161433511149443 1.0098946069024186 1.553046840705031 2.769115594209716
390 604.8605756338126 604.8605756338126 1.3773597627102496 2.0764118503451248 2.74385619853347 2.1333855210298163 0.19186951752775386 1.032306340528183 1.5362621421709282 2.7634479882026093
400 583.6191988876232 583.6191988876232 1.052496742312346 2.12641268181346 2.7402174827477705 1.8660103841226392 0.1 0.9613458329085199 1.3141895153521448 2.8780011617625
410 586.1042635069257 586.1042635069257 1.3989847623425982 1.9320046729908644 2.527267070507941 2.162736681576829 0.38612899627591535 0.9191409287164385 1.5968815414182154 2.8137061546688438
420 577.9048176383473 577.9048176383473 1.0866352021779961 1.8589826957153428 2.6986705162422417 2.1610640281755793 0.10502729105987138 0.9070780835611719 1.3224504018618757 3.102644733925008
430 584.3347471390097 584.3347471390097 1.2425626646215806 2.0321077210796643 2.8125973846717756 2.4909559272083763 0.1 0.8609800115589376 1.154032227117985 3.0068765713776493
440 567.3689055114596 567.3689055114596 1.2068843297176595 1.9483412696722497 2.738925259291036 2.191421478755959 0.14125198465543343 0.9344332713965863 1.1338643245579476 3.003209393011589
450 569.5961252578762 569.5961252578762 1.4410804696437152 1.8339198033541393 2.653181005968505 2.244067874376431 0.13431000444342633 0.8967888808372522 1.2637646899176098 2.93310000034585
460 569.5019800181735 569.5019800181735 1.234318145461934 1.8787926801538748 2.633585227782405 2.047368704553902 0.25415462939937106 0.8476760283272534 1.2176456672731581 3.170993192778635
470 579.2031330105701 579.2031330105701 1.3494629577139 1.896633983841333 2.740570950851874 2.110352420102849 0.1 0.8941286933119202 1.1893717967053286 3.060630528622713
480 579.1373741381375 579.1373741381375 1.2969607992370533 2.0389226268516762 2.9246313029576108 2.4719816865079225 0.1 0.9806262867541438 0.933403282217483 2.9995394538483953
490 579.6629092567771 579.6629092567771 1.302350419924719 1.9289754326139885 2.9528757306603515 2.0689657303461537 0.35804837293910236 0.8131094444308586 1.1835434801974276 2.9133455953082787
