*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
Algorithm: CMA-ES
Constrainth handling method: DEB
Function: 24
Case: continuous
Seed: 17
Parents size: 8
Offsprings size: 4
maxFe: 80000
CR: -
F: -
rweights: Equal
*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
ngen ObjectiveFunction ViolationSum ProjectVariables
8 53.03001953125 1288669.6500416237 0.3396294956440938 0.0625 10 10
16 357193.973515625 3.7975000000000003 0.0625 5 200 200
24 595130.5 0 5 5 200 200
32 595130.5 0 5 5 200 200
40 595130.5 0 5 5 200 200
48 595130.5 0 5 5 200 200
56 595130.5 0 5 5 200 200
64 595130.5 0 5 5 200 200
72 595130.5 0 5 5 200 200
80 357193.973515625 3.7975000000000003 0.0625 5 200 200
88 595130.5 0 5 5 200 200
96 595130.5 0 5 5 200 200
104 595130.5 0 5 5 200 200
112 595130.5 0 5 5 200 200
120 595130.5 0 5 5 200 200
128 595130.5 0 5 5 200 200
136 6073.838125 1288669.6500416237 5 0.0625 10 10
144 595130.5 0 5 5 200 200
152 595130.5 0 5 5 200 200
160 461835.525 0 5 5 200 10
168 110660.775 1.8455 5 0.0625 200 10
176 595130.5 0 5 5 200 200
184 595130.5 0 5 5 200 200
192 595130.5 0 5 5 200 200
200 544537.53625 0 4.222743171006469 5 200 200
208 521603.02267206303 0 5 5 200 95.19319319945842
216 261740.11641070314 0 5 5 125.24870662393322 128.2703518535943
224 595130.5 0 5 5 200 200
232 327264.0636324873 0 5 5 138.3473099263631 173.5955946050249
240 595130.5 0 5 5 200 200
248 618.983350280907 1.6621119223853609 0.0625 0.0625 61.96643281502639 77.36919432548217
256 313112.4404594613 0 5 5 131.2139525724943 194.79705844213433
264 314103.67958927853 0 5 5 135.55573747117572 166.66983634113433
272 595130.5 0 5 5 200 200
280 232909.19577223313 0 5 1.6154548387986405 160.32836344524833 136.8521329529357
288 595130.5 0 5 5 200 200
296 274071.6986722817 0 5 3.1660592549873936 144.40389278602288 159.4246138437829
304 338810.0791345056 0 5 5 145.73202491084237 145.89154020983952
312 215101.60771396334 0 5 3.1879847399930075 127.44014530380007 125.78625006083546
320 179590.10546239105 0 5 1.401650674318161 138.1191736356365 126.61044832108475
328 290336.2444352281 0 5 5 135.71068761361292 118.21695642064948
336 172182.11301998323 0 3.8387222592738484 1.6570720651855564 150.63284937493253 150.3505155738662
344 199019.25590593205 0 2.846304569217941 4.391881190744849 134.99952744856603 131.12068641677152
352 209944.43666289077 0 3.926227753195899 3.790370715675247 131.54510966948874 140.46235265377825
360 235977.08966979827 0 5 1.9361901070087777 150.42035462333968 152.4310106513395
368 200348.57413947448 0 5 1.9357294434963326 134.21023368803597 144.3725003330997
376 193697.79041047947 0 4.229433898295909 2.990993778930851 131.0628332681174 136.42920014133196
384 139090.84930255194 0 3.722280217213564 1.480782451124218 135.0744934152969 146.59388828239474
392 117448.31142433264 0 3.276623058411063 1.8904963544753184 123.33764621620965 144.50688033682698
400 133362.13328003534 0 4.58846871319462 1.535299317373787 113.24161011212942 131.53199999779895
408 52205.3529954416 0 2.400021843456308 1.1838208707399267 99.8543879054382 120.7345019918894
416 52922.27714216472 0 3.1020575977641993 1.718853972873093 77.21565439143225 107.17158215426299
424 124292.64666446968 0 2.5204194492741534 3.9075105090829583 110.22452533948925 133.63097177001637
432 108536.98924752456 0 2.6418872088657914 2.748240567869021 115.46187036123794 130.9735731311011
440 96361.29898455965 0 2.494774831669402 3.536691165902264 98.44406696764081 131.61632170971131
448 106955.88713650557 0 2.6474397415168363 3.523011199821924 104.41852874775454 129.02407476846778
456 112267.0580779252 0 3.1696410838781315 2.284332511340697 114.79816336651537 134.41930264999047
464 87536.49936651991 0 3.325739830310131 1.8422574836603802 102.45886441496245 127.64870517152974
472 83354.64031372425 0 3.271738342965408 1.528145786915605 105.52834603451423 127.73399336107866
480 71691.83591927552 0 2.8988543952810812 1.4151952882579917 103.9537083751705 127.35692879055058
488 74719.9534117782 0 2.5423310010451963 2.199512143503181 99.79459215343746 127.71525132771075
496 77360.14654700391 0 2.514171326795655 2.5161116897289566 97.6794206016917 132.93124866487165
504 72106.60989201821 0 2.9071543401001443 1.6903181287072164 98.24970022074501 127.19139438138772
512 67762.56203833933 0 2.873926491279686 1.491729577402019 98.5190903325166 127.0327328800328
520 57259.9575731955 0 2.399225663728734 1.7742618941849075 93.82364660061486 123.72148504968706
528 59407.14237035417 0 2.73767361270402 1.382229147083242 95.13105844287452 123.18708750073047
536 37418.00330028016 0 2.2865005257206605 1.4599010594274675 78.09003463546095 104.74371477332353
544 41793.57328129466 0 2.389271529081789 1.858779193894429 75.60213174552506 110.15189072742348
552 35684.41634460181 0 2.147912447358893 1.5115592616932136 76.3104442279135 115.56675061742122
560 17949.97769726233 0 1.7744458944527812 0.8159323687135199 64.36783744127705 100.9108537565319
568 20191.516513413226 0 1.48884374072978 1.4013072479858597 64.90074572735095 103.31852094492595
576 10217.086785878028 0 1.3527683145983285 0.6909877146001083 53.224727835067824 92.31673325208386
584 16738.89579082612 0 1.9101678894972052 0.9663119143600287 56.35443383184088 90.77511026587798
592 18479.95750900434 0 1.4220061850375267 1.1792498991811613 65.67666509682621 102.28585158384566
600 18583.44105752679 0 1.682747317970576 0.7653874389711481 68.52163891374913 104.3501579056017
608 12076.81799177278 0 1.5641105714981023 0.7041516077862822 54.98779034769101 93.40841978926765
616 13545.60756796572 0 1.7410001601018152 0.63680366497705 56.12886292241524 93.65976804890234
624 14168.976917786826 0 1.4344537558398351 0.8562766787808701 60.751094518471355 97.48041440409054
632 11913.069154090716 0 1.2901039535447825 0.7009876129742265 60.75116147315991 96.67577922678703
640 9319.089405886241 0 1.2541198048963458 0.6332499259824769 54.183025741175165 92.92338894710942
648 9914.763630670399 0 1.0511059762298176 1.030367349913889 53.37149063843478 94.01961583044724
656 8111.8180190458625 0 1.0544024864852604 0.7668513968636496 51.38193101794455 91.6093740217598
664 10724.023058031067 0 1.2815431169020464 0.7700281138110014 54.768591836065674 96.66344901983845
672 10206.827040030937 0 1.36148634266025 0.7446098621553394 52.40695198805074 90.06243151952059
680 12635.919044299044 0 1.2550309040464247 1.091491229160776 57.065531840177734 95.54661013173983
688 10002.814058955997 0 1.220140316559288 0.9035294961789788 52.01252279863463 92.07573912234616
696 9162.034177473808 0 1.1433767254143983 0.8756620744415152 51.8071586290685 91.48687436013205
704 8937.977618449382 0 1.3324549459555322 0.5518404929357553 52.195193342874845 92.09872062204887
712 9317.541487540664 0 1.177410383714167 0.8142921377065911 52.006103557816644 92.1891848568612
720 9527.355822964257 0 1.098670279945277 0.9277566276408536 51.895425815544215 92.57545619201218
728 8775.089591787264 0 0.9982439730354753 0.9331313889020205 51.74021214295526 92.90583586093051
736 8922.33770856858 0 0.9779248807909838 0.9918833658171122 51.332618593867544 91.65570661544271
744 7510.3351987918195 0 1.0147150195369814 0.6794526867642825 51.1197453632713 94.37703976173414
752 7931.7943472590805 0 0.9965357331828375 0.7278570116691164 51.70100791917187 94.5374536152524
760 8823.510393614102 0 1.1134431635889632 0.6522577967826616 54.89250583695047 96.51965191417028
768 8005.0849900357425 0 1.088267545122278 0.6981672356063886 51.8420291291732 93.99804578814879
776 7848.651659396415 0 1.0701902884918968 0.6302053849297603 52.38054178906036 94.89652946775121
784 8014.391889857169 0 1.035023138025427 0.7100468908658436 51.69860124341064 95.04641275420674
792 7745.9384177281245 0 1.0130671353236758 0.737909381799462 50.79109842239761 94.82795249788813
800 7943.074967221646 0 1.1071450418411675 0.6207949462823239 51.15207146046335 94.18642458080826
808 8096.966803450895 0 1.097215361933774 0.6650357199695086 50.727778229790246 93.03761706240694
816 7112.501521472867 0 0.9942538677598988 0.6413643326809549 50.66153081957851 93.81254622938363
824 7369.136068406929 0 1.1375109505277106 0.5306844710005151 50.8420805814594 95.80118759706029
