*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
Algorithm: CMA-ES
Constrainth handling method: DEB
Function: 23
Case: continuous
Seed: 14
Parents size: 8
Offsprings size: 4
maxFe: 320000
CR: -
F: -
rweights: Linear
*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
ngen ObjectiveFunction ViolationSum ProjectVariables
8 0.251890359977492 2523723.55150844 1.1599135974435246 0.1 1.5222609813945227 0.1
16 1.0827200453089736 271760.31388575776 0.7447052894163222 0.5475342593485099 2.2232497927705626 0.4802465674104385
24 0.9416004160907818 566253.1315630556 2.2464979669106637 0.1 1.8691469783601586 0.30291752193149935
32 5.8442455627932475 9166.705013114988 1.2576122070717983 1.1831328928166753 3.0288350303667757 1.7071975992293345
40 14.400218456296171 0 1.8349393346966483 1.7613008491185176 3.781156505162534 2.7375345846719905
48 20.183488506199165 0 3.726065958719358 0.6857906041683668 3.4908593937729684 3.9187752420258573
56 19.727522907979143 0 1.188514563593308 2.0573854500144892 4.183495180620633 5.110721931741704
64 21.993620649721386 0 3.1408538305290135 0.8617546630105138 4.00891346598719 4.3966020542037665
72 23.709450119816474 0 2.590060746593367 2.1172926402027077 2.1586550208547175 4.790521268616229
80 24.960377080880882 0 1.3642382932955426 2.420174438131375 2.8817829987167585 8.778442095468769
88 34.12351939887452 0 0.9526375703055177 2.0023796323571896 6.045913115667502 6.8998591235901445
96 22.511374445025357 0 2.908908685140123 0.7624672336148581 3.8422995652182346 5.637463109130435
104 16.655233088436923 0 1.7866146534850347 1.4183760919815964 2.6337766343014253 5.965016105403789
112 21.823084212546167 0 2.5744246343455384 1.6400909797715242 2.2226234606360733 5.8687589524069255
120 16.077204363318025 0 2.158834729145412 1.7951424437495707 1.9193052483995863 4.6862069859036914
128 15.83311833069051 0 1.648321467660312 2.204622616899511 2.665045622268428 4.435732567886442
136 13.211513764571258 0 1.5890899644170906 1.5749634153891632 3.0841268606771695 3.815694606650937
144 14.316376604181215 0 1.5476871744011633 2.0980821010759834 2.42337384175765 4.669806961968146
152 14.761979918955156 0 1.4785275154383068 2.0364244956038395 3.1130280996990987 4.098749004867399
160 16.073761228382512 0 1.5773573803250531 1.7620618000494122 3.3100144532264917 4.474292632383778
168 12.42407557159872 0 1.821345284499527 1.2703051461178103 2.7460678491908985 3.8509004319844293
176 14.195641914817507 0 1.4425109114074544 2.1157530044923147 2.786153582248682 4.320052214910032
184 12.132752769581272 0 1.6165640041774123 1.786236198315444 2.5232361582736007 3.6402992062722923
192 10.850979928728103 0 1.6679544475598143 1.549192740780374 2.6304521986004477 3.094735492221484
200 10.745375349975166 0 1.5921367924978724 1.642266281073754 2.7771106178763927 2.941026530305699
208 11.683099032116367 0 1.4663589254378293 2.104632031863334 2.568552539889632 3.358550481899459
216 10.15045522579287 0 1.5412742543862377 1.6120458448973047 2.7405658796317645 2.875990289657003
224 10.502413850806139 0 1.50346560133195 1.8914342387745249 2.8713116340794187 2.6326795589939564
232 12.461607395636108 0 1.2164034950184974 2.1353785716643716 3.0758459759404917 3.757253679889469
240 10.359666843439225 0 1.2719702121022638 2.08125755396407 3.1359295667300016 2.7367365829577333
248 9.326085529527143 0 1.5943517888339092 1.641232837689149 2.898569857362925 2.162733973095091
256 8.82760188348426 0 1.4333633544100592 1.6323551482267697 3.1593855782093248 2.155943493463984
264 10.40573123230001 0 1.4970434581790977 1.9993186817515285 2.936623404744046 2.413644901633698
272 8.535289986834702 0 1.4562290397078794 1.5994237800637616 3.283183535367884 1.943350510159389
280 7.583775830676373 0 1.2698972970305538 1.934929470305539 3.2360042207921365 1.6674761224860382
288 8.785150025064805 0 1.299922533860092 1.7692188718992286 3.425170418491205 2.109840231945933
296 7.209956004305898 0 1.2627103091849627 1.9030496549451714 3.404654719762965 1.4810401030433067
304 7.5988798822384105 0 1.2585424606134794 1.9541524074851442 3.475012750601411 1.5669777669208482
312 7.568055306369603 0 1.13583524028193 2.084923235537917 3.4400857891165284 1.7266853324877307
320 7.025284332463654 0 1.278108534154847 1.698111860524129 3.9247796762710614 1.3362586997485344
328 7.109397215980161 0 1.1967086593147536 1.8021108220835023 3.82297224012479 1.4651707877480806
336 7.645750213678153 0 1.0913088176420267 2.0100299258341576 3.9742425996654474 1.633786681392979
344 7.223228459085766 0 1.3512596939473567 1.628330012840787 3.873215065621521 1.3524999429352862
352 6.858012350331215 0 1.1924070073411468 1.8521794535917298 3.9279636429153584 1.3181647220553754
360 6.222873584364283 0 1.147394902494697 1.817226313834782 3.9418933928612296 1.1934589549960524
368 6.424481372514396 0 1.194991570197199 1.7810540713777954 3.7173170266656794 1.2808104483070406
376 6.678264560610947 0 1.1782311131718117 1.9422635588251487 3.607393409376893 1.3371474026744563
384 6.552171378878786 0 1.1299128739314293 1.8037388703530466 3.876414939080358 1.3599537845714509
392 6.54918343855582 0 1.195771690379522 1.8458996453469447 3.7549043281398715 1.2692990949750873
400 6.339801530669598 0 1.1555883551358 1.9176152364423809 3.845811988485506 1.1921158695438985
408 6.324031760312225 0 1.1618434001691853 1.8085724229286142 3.8643360002977256 1.2340979532339689
416 6.125726120472596 0 1.1201959522102876 1.8637876403595592 3.953043928561867 1.1740449167707796
424 6.0697167451102825 0 1.1469243372226803 1.8219263878544985 3.8497245637709367 1.1678130608765167
432 6.140403023786883 0 1.124680974138392 1.8493540152167611 3.8335901966456443 1.216559273638319
440 5.915744029488533 0 1.0720661262584825 1.8739663683953522 4.02946480842323 1.1492007576991474
448 6.080294675553594 0 1.14405947500125 1.8244359644846342 3.896868374575287 1.160297163872919
456 5.927423618136127 0 1.0987483550628188 1.8706434197005455 3.966647733158116 1.1333724072769535
464 5.961638296009516 0 1.1093078839008668 1.8881130675309783 3.9409674498209206 1.1269828245721503
472 5.864186786837985 0 1.0957523473705817 1.8859372016343843 3.9846944016246355 1.1041887796632028
480 5.796928476479815 0 1.0871143155317184 1.9077736106119947 3.964589259961573 1.0896494179168574
488 5.894503631453645 0 1.0948266772428679 1.9112789479316974 3.9574180322774164 1.110353786742359
496 5.838230880627192 0 1.0803307218079996 1.884794690950358 4.014001124663123 1.1110168366377497
504 5.766206301505083 0 1.0669110015975647 1.904506918287586 3.994840921639125 1.102918109489945
512 5.600475484991296 0 1.0423301982445365 1.9400676621700446 4.0378289292285245 1.05666402388587
520 5.813565845328027 0 1.0672958452680001 1.8945644268257524 4.027944854832383 1.113414846291178
528 5.842355850137699 0 1.063622641493439 1.896292267198447 4.09118589608308 1.1098319423656116
536 5.7902267986987 0 1.0793694458196825 1.8815663408751588 4.067012299887682 1.0840383827156825
544 5.719671163537655 0 1.051644188588832 1.9110914791020868 4.089463753324191 1.0812552285819148
552 5.744177043108831 0 1.0578392625851414 1.8867240512172507 4.089937070299059 1.0914380531852375
560 5.741298636455211 0 1.0580883100807887 1.8991497310852634 4.050005110376616 1.0950934832014516
568 5.686795283517777 0 1.0444901637438424 1.9219147943435526 4.067738760092613 1.0817142445200223
576 5.58115683677221 0 1.0427006153058036 1.9099016677327174 4.091361868354302 1.0496875604047053
584 5.536227337463666 0 1.025199285249843 1.9357548470700823 4.171544903866627 1.028282240956365
592 5.745204038235714 0 1.0600060286580597 1.9051633793373963 4.136776653577935 1.067901294309774
600 5.6352294209425455 0 1.0331438931922992 1.9133311286797752 4.172749534417338 1.0577545801893027
608 5.731296130085589 0 1.0379693466433337 1.9035939049314843 4.145022041740302 1.0927668302843245
616 5.696119862477479 0 1.058919637300836 1.8816857260921207 4.094393939292611 1.0757056005046548
624 5.6327984195416665 0 1.036386254692368 1.9055666165748941 4.161000824099878 1.0589346061868734
632 5.586636066487719 0 1.0272202227462794 1.9213634125661596 4.1709424647514215 1.0476130553716958
640 5.532868370316291 0 1.013914141237446 1.9301527093612458 4.211090045297912 1.0351621445342074
648 5.536358105177092 0 1.0204520509114072 1.922123812543389 4.215845894480676 1.0296745544024968
656 5.505595545077341 0 1.0185728657617608 1.9289212514432847 4.19716327916857 1.0243598292219964
664 5.461636261172295 0 1.0058942134241349 1.9385716196091083 4.237368769773411 1.014010249714851
672 5.434952729019347 0 0.9970742190961759 1.950999945899843 4.278116749003332 1.0028080664855203
680 5.454284188340852 0 1.0003935052961905 1.9467947593316228 4.260150571517129 1.010267707045043
688 5.491455159496905 0 1.0077962912322795 1.9496292504386594 4.213706887603153 1.0218457701547916
696 5.476499117964783 0 1.0053931379707297 1.9620548850225317 4.216696306576899 1.014640705491839
704 5.474984704933917 0 1.0035068990146923 1.968117640178076 4.221315609969092 1.013131459397534
712 5.466488029066026 0 0.9907813722375208 1.9842556430455869 4.241150736864532 1.0163221504509148
720 5.452690743837763 0 1.0050787995657948 1.9771591856666848 4.171483758465658 1.0124135022105654
728 5.4790572972489455 0 1.0024953151493172 1.9799798011811394 4.235436092076448 1.007565386557535
736 5.424862728795681 0 0.9837722938507425 2.019545315150885 4.251206999182346 0.9967235774015595
744 5.397897502749826 0 0.9847239052248228 2.0140170628475818 4.232007958729227 0.9938551698298944
752 5.2831271176244226 0 0.9578066044053694 2.052546385496736 4.299775456299961 0.9645556664600405
760 5.305369318903754 0 0.9650904362625193 2.045442197278718 4.268311050419712 0.9714265799572547
768 5.301805122545744 0 0.9490977904482018 2.067299959734101 4.301029208840877 0.9759172182913874
776 5.325649550585068 0 0.9648855398065628 2.0282620260170554 4.318942576610759 0.9727306657394592
784 5.351289175241494 0 0.9632721921692776 2.023602408478001 4.34659000197624 0.9779819586963767
792 5.310333216152129 0 0.9555414927101454 2.0468969600740805 4.339461117826113 0.968826172687888
800 5.256116088540544 0 0.9546391851958772 2.035754142801672 4.353649157779345 0.9546982053658332
808 5.257643776778183 0 0.9563924187501331 2.0289575310890076 4.346421847513745 0.9569478961268488
816 5.262070841241803 0 0.9460394728264787 2.0545853157259093 4.360409937019529 0.9592542928410716
824 5.264512945412971 0 0.94620661648492 2.067712902944016 4.329817016879072 0.9618786935515858
832 5.252199538369634 0 0.9519631650899776 2.047047611715079 4.335754892255362 0.9568438547405608
840 5.289744270268482 0 0.9538920291237069 2.0512768027406207 4.326185709992587 0.9661850327146311
848 5.235481993923454 0 0.9397397823394966 2.0723402522816396 4.356710094357596 0.9539779372648647
856 5.192483806103197 0 0.9338745353087163 2.099908631932351 4.339079863823146 0.943002969122665
864 5.204938336321289 0 0.9371182145713303 2.0870026795563223 4.338409472426682 0.9471506036088104
872 5.2234170632271795 0 0.9338048318168534 2.102880552277481 4.369644685866367 0.9446153200717997
880 5.135514487157962 0 0.9113481544575095 2.1443320845545415 4.398438768820649 0.9273352227718056
888 5.1730757532732845 0 0.9256092433384457 2.116682626452339 4.384658377418115 0.9323378041049497
896 5.174445243223243 0 0.9229323094682967 2.1267684303811873 4.355077525590083 0.9391044110693664
904 5.161062405082912 0 0.9248452641355638 2.125384133222799 4.353222086588279 0.933550888430163
912 5.134319330371429 0 0.9184966090734668 2.1334507789464356 4.365836442811669 0.9283862484715011
920 5.11737008115597 0 0.9113048722541064 2.1592282901169186 4.366527809873426 0.9239353182420742
928 5.063879012040226 0 0.9044048579749486 2.1709922734298033 4.386822439035684 0.9089603400185817
936 5.06108108748592 0 0.9028688272900585 2.168926966725213 4.395312884213477 0.9089932765983416
944 5.09560856830575 0 0.9057012314796651 2.164183790903844 4.402468730947466 0.9155375471934023
952 5.0806576651735895 0 0.9030838025039958 2.161467090236557 4.429851525051644 0.9096873087664077
960 5.0498781735542035 0 0.9026124550508177 2.1665138292212465 4.401965893014984 0.9054410762166497
968 5.048468332349135 0 0.8955785416063373 2.183059016527298 4.426127711988372 0.9036991058384963
976 4.981710163503601 0 0.8818282119976028 2.203821116405928 4.480388272633151 0.8842660923384158
984 4.956446859363581 0 0.8778567337245641 2.2087998017321566 4.490375243140929 0.8784621740062222
