*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
Algorithm: Differential Evolution
Constrainth handling method: APM
Function: 22
Case: continuous
Seed: 22
Parents size: 50
Offsprings size: 50
maxFe: 36000
CR: 0.9
F: 0.6
rweights: -
*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
ngen ObjectiveFunction Fitness ProjectVariables
50 5213.885167196158 5213.885167196158 3.5848883413728805 0.7 26.0 8.118285127932184 7.96884035971249 3.9 5.351752700674753
100 3358.663468193547 3358.663468193547 3.6 0.7114301207583662 17 7.660239647251343 8.038821314669812 3.7655480163301362 5.5
150 3250.640959194321 3250.640959194321 3.6 0.7 17 7.445188858841005 8.173078841386598 3.627951659428894 5.481595548196408
200 3250.640959194321 3250.640959194321 3.6 0.7 17 7.445188858841005 8.173078841386598 3.627951659428894 5.481595548196408
250 3250.640959194321 3250.640959194321 3.6 0.7 17 7.445188858841005 8.173078841386598 3.627951659428894 5.481595548196408
300 3250.640959194321 3250.640959194321 3.6 0.7 17 7.445188858841005 8.173078841386598 3.627951659428894 5.481595548196408
350 3250.640959194321 3250.640959194321 3.6 0.7 17 7.445188858841005 8.173078841386598 3.627951659428894 5.481595548196408
400 3250.640959194321 3250.640959194321 3.6 0.7 17 7.445188858841005 8.173078841386598 3.627951659428894 5.481595548196408
450 3240.007935004439 3240.007935004439 3.549986615474066 0.7 17.032 7.629603187716131 8.195395930742942 3.606508916978506 5.5
500 3240.007935004439 3240.007935004439 3.549986615474066 0.7 17.032 7.629603187716131 8.195395930742942 3.606508916978506 5.5
550 3105.714799071461 3105.714799071461 3.5271610719092665 0.7 17.1586304 7.3 8.3 3.5884969929850232 5.321894857093038
600 3105.714799071461 3105.714799071461 3.5271610719092665 0.7 17.1586304 7.3 8.3 3.5884969929850232 5.321894857093038
650 3105.714799071461 3105.714799071461 3.5271610719092665 0.7 17.1586304 7.3 8.3 3.5884969929850232 5.321894857093038
700 3086.6241902903334 3086.6241902903334 3.5271610719092665 0.7039670503494337 17.1655424 7.322945625579786 8.3 3.5054192869149174 5.300619015543342
750 3086.6241902903334 3086.6241902903334 3.5271610719092665 0.7039670503494337 17.1655424 7.322945625579786 8.3 3.5054192869149174 5.300619015543342
800 3086.6241902903334 3086.6241902903334 3.5271610719092665 0.7039670503494337 17.1655424 7.322945625579786 8.3 3.5054192869149174 5.300619015543342
850 3086.6241902903334 3086.6241902903334 3.5271610719092665 0.7039670503494337 17.1655424 7.322945625579786 8.3 3.5054192869149174 5.300619015543342
900 3056.4769213662776 3056.4769213662776 3.5151591232867423 0.7023802302096602 17 7.3 8.111439046635413 3.415885892267365 5.317005195091065
950 3056.4769213662776 3056.4769213662776 3.5151591232867423 0.7023802302096602 17 7.3 8.111439046635413 3.415885892267365 5.317005195091065
1000 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1050 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1100 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1150 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1200 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1250 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1300 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1350 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1400 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1450 3018.656219770734 3018.656219770734 3.5139792758052457 0.7002858798951253 17.0 7.5082953544624 7.957805277978699 3.3553638355208704 5.300619015543342
1500 3011.1082203024635 3011.1082203024635 3.5231828083067223 0.7 17 7.3 7.8 3.3652965658268683 5.289509541929096
1550 3011.1082203024635 3011.1082203024635 3.5231828083067223 0.7 17 7.3 7.8 3.3652965658268683 5.289509541929096
1600 3011.1082203024635 3011.1082203024635 3.5231828083067223 0.7 17 7.3 7.8 3.3652965658268683 5.289509541929096
1650 3011.1082203024635 3011.1082203024635 3.5231828083067223 0.7 17 7.3 7.8 3.3652965658268683 5.289509541929096
1700 3011.1082203024635 3011.1082203024635 3.5231828083067223 0.7 17 7.3 7.8 3.3652965658268683 5.289509541929096
1750 3011.1082203024635 3011.1082203024635 3.5231828083067223 0.7 17 7.3 7.8 3.3652965658268683 5.289509541929096
1800 3011.1082203024635 3011.1082203024635 3.5231828083067223 0.7 17 7.3 7.8 3.3652965658268683 5.289509541929096
1850 3011.1082203024635 3011.1082203024635 3.5231828083067223 0.7 17 7.3 7.8 3.3652965658268683 5.289509541929096
1900 3011.1082203024635 3011.1082203024635 3.5231828083067223 0.7 17 7.3 7.8 3.3652965658268683 5.289509541929096
1950 3010.048974561675 3010.048974561675 3.500198223178798 0.7 17.02359845940337 7.462060168822984 7.938182964092704 3.3820643714441023 5.288158811377858
