*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
Algorithm: CMA-ES
Constrainth handling method: APM
Function: 160
Case: continuous
Seed: 5
Parents size: 13
Offsprings size: 6
maxFe: 12000
CR: -
F: -
rweights: Equal
*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
ngen ObjectiveFunction Fitness ProjectVariables
13 187.28950680569855 373.46224527759017 0.5038773356292838 0.5 2.9431042320510916 0.5 0.7614993182716837 1.364403178496028 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.0299170845725012 1.157080585667039 0.5 0.6376792237536213 0.5 0.5 0.5 0.6091609859689155 1.7591783073512022
26 316.54579730588006 429.22335046616143 0.7666128568520938 1.3505298128250665 2.786079121066857 0.5 1.7100634658015579 2.217241960364274 0.8944033267727627 2.0051991511405025 0.5 0.8157558381577975 1.3491534106876275 1.3981781838522378 1.3151116465335937 1.6817373671288933 1.319374601152354 0.5 1.6175631163450934 0.9074578534935787 1.3232835884288359 0.5 1.792810874073146 1.4494912685719723 1.208648542166853 0.6448002376007465 1.1928402015769737
39 424.86456351289024 520.4333808535163 2.6703463190755796 2.5748131256331934 3.624913052086846 0.9771763987187176 1.5665806375872537 2.794062514953642 1.1180599083111742 2.4486036109977105 0.5 2.2165408972848017 1.0435361934411187 0.5 2.7550101629977743 0.5 0.9972508849416996 1.4563272776681737 0.5 1.5458439765166685 4.295684683121605 1.3146461909177036 2.3731702131382058 0.5 1.2012587214928185 1.1708307380310123 1.6321034964167953
52 563.4878716002547 672.8935744868613 1.8616737880880672 3.8865913724932755 1.3770272979586708 3.8425863249922547 1.7980488364757938 2.44263522894886 2.2285455287275786 2.8057598136072173 0.5 2.8372886030437945 2.1166157292782186 2.5062684014024708 2.9968272237391544 0.5 2.272277162750353 0.5 1.534423854114606 0.5 3.7250584418062114 1.2148109055899665 3.033260515299812 3.0946838824477867 2.98015014643996 2.494649062521481 3.3528744926623686
65 723.4935712013836 850.9590062355437 3.39050658591615 2.22594203958675 5.0 4.4392670344673295 5.0 0.7090074424438457 3.283534328865163 3.4585266877960144 1.0701353544329824 0.5 0.9199853409547156 4.568999536061143 0.5 2.2197211183898515 5.0 2.057185347825518 0.5 4.949718780277039 2.169565205125155 4.1607105380916884 5.0 4.91768160756229 3.180655920716315 0.6200749691462109 2.2668754249793475
78 616.6267920563527 687.0375981257906 2.9322982562812534 3.3663278303334003 0.7997282967273462 2.9319655005892824 5.0 2.92034827927846 3.3929354033270185 4.1745798502574 0.5 0.8194194735529459 4.869652401186769 3.0920280542584986 1.390002487873679 2.225579449519657 1.8375581007477964 0.5 0.5 3.0226477432573455 1.5802937899650926 4.514488089947291 4.332583420114903 2.9691593679878636 2.1010328083422705 0.5 1.2934044936734537
91 740.579387395247 797.537273930619 3.2354595106012356 2.986861754316438 1.6398200818364759 2.8762508243132268 3.3324811440856172 5.0 3.8553229441521584 3.81386969722515 1.674277839977773 0.5 4.27909086262912 5.0 3.595320009731888 3.8344576579562326 5.0 0.5 0.5 5.0 4.1551317773866705 1.5944308715955784 4.364528367399521 3.395185893204688 0.5 0.5 2.8397986591070272
104 763.8598519266056 915.5883501196561 5.0 5.0 1.3637932135360153 3.9060646218095716 1.2218379197864722 5.0 4.218620280299365 2.3219535222553005 0.7570430601174845 0.5 0.5 5.0 5.0 2.767520725578036 2.724758672438925 0.5 3.2136607685285865 2.2624268848314455 5.0 0.5 4.106092768112779 0.5 4.5125942140751 5.0 5.0
117 669.028050827157 978.0691070534668 5.0 3.2425214064189127 5.0 1.6690018876495885 3.401955143659268 0.5 0.5 2.0376635866124424 2.1827875003912207 2.171439703396903 2.93978218871077 3.0860365530172524 3.8820004540775614 5.0 0.5 0.5 3.8910215524230063 4.726990398273803 1.0219995057850855 1.4184014688360036 1.0767205928273733 2.088378262281596 5.0 0.5 5.0
130 724.7084316283839 961.0775037529344 5.0 0.5 0.8053156091090294 4.40693490066387 0.5 5.0 3.9501091256491674 4.853246994862731 4.601743180831631 0.5 0.885432510070324 0.5752461548264629 5.0 5.0 0.5 3.2556543184077125 1.4690012078530348 5.0 2.8551424815446165 3.7833865319924858 0.5 5.0 5.0 0.5 2.468806641433473
143 746.3208977373348 892.3720000468829 5.0 0.5 3.063763507297263 5.0 1.4148009319575576 3.101345807280598 3.2722521571733036 2.705722115811732 1.5187892841164063 1.5093802159128142 2.339475253449163 0.7781185283502039 4.335590423094614 1.0449447115879744 5.0 0.5 1.2957970271231845 2.5127536528723398 5.0 5.0 1.6482123598637737 5.0 5.0 2.4871202040805795 5.0
156 874.6328045135748 1118.4588389753076 4.09583024191068 5.0 0.5 3.173851222452084 3.95249499485298 3.344770775006631 5.0 4.4403825424341115 1.2284471333525722 1.0321904287012287 2.1783391925501485 1.6334209892832354 5.0 5.0 5.0 3.9732436546595054 2.438881049126984 0.7235214306919597 3.922916135107946 5.0 5.0 5.0 5.0 0.5 5.0
169 698.5909323643173 935.5746739442936 2.4780181278752806 5.0 4.56741108095968 5.0 0.9566106479478043 1.2680688675432428 4.595181706678613 5.0 0.5 0.8247084863096379 0.5 5.0 5.0 5.0 1.2678074521030096 3.620120897701433 1.6870666550352122 1.7562436735394937 0.9998275106391983 3.8193140167936868 2.1473611925856755 0.5 2.5284635784304026 1.6909095647152699 4.218986443854936
182 701.9480239366078 944.3721142699451 2.1382968172678645 2.5405236103727233 2.347072049682028 5.0 1.8309582973952498 2.3870716699475274 3.535799820700718 5.0 3.760408371450698 4.956997559572205 0.5 5.0 5.0 5.0 3.0840346116801483 1.438668226265574 3.2432017563015862 2.541584623328178 1.8378413913489058 0.9599389063062631 1.6977419874817086 2.049953026600994 1.8967239907252915 0.5 2.149605606173319
195 871.5715617600015 875.2198015631711 3.911406635542664 5.0 2.3525609696145082 3.808121409924176 0.5210779131260903 4.056330056277138 5.0 5.0 2.336797774958306 5.0 4.017997884352489 5.0 3.636703379750565 1.3668379403943236 4.302342682595861 4.46831078286721 2.7484884396398397 2.096160395159763 4.25095411956951 1.74405823660367 5.0 2.262127945229623 5.0 1.5778423345356534 2.5844851898886776
208 934.1305413030309 934.1305413030309 3.680119156483334 5.0 5.0 5.0 2.9090726308035793 2.086012691639628 3.4171607031877325 2.9073216852958153 3.22992860561912 5.0 3.11402354976748 3.8704813503661337 3.526752088404364 2.46560157009853 4.690618120156943 5.0 5.0 5.0 5.0 1.9584367868650305 4.529152800880588 1.693445021955758 2.5479506452503573 3.253544263474014 3.437566071623193
221 895.216537037063 895.216537037063 5.0 5.0 1.2976877370693432 2.362952811920519 5.0 3.4182456725021484 3.4710650802268943 3.690874497342986 4.973609769296601 3.3076854561337523 5.0 5.0 3.564727505853914 3.319240346325778 4.506571390320405 5.0 3.7781763703406783 3.3635424510881555 5.0 2.1468010544679443 1.3866277776250902 2.5001642059032467 1.064207684195305 2.933756902906113 3.1077108027542377
234 854.7218992160081 854.7218992160081 1.2231395700497472 5.0 3.43244003515328 5.0 3.2132593332073376 3.6890484254467526 2.688335764537348 2.732095212701902 1.9409392823102418 3.634043265903236 5.0 3.1434590399092017 5.0 2.4186260079623225 4.100566161294764 4.708389287965772 1.2420178964974196 3.3218074480680233 2.464269446177117 1.552667432691618 4.438243790241027 5.0 4.4092584651919084 3.374706615385578 3.140883157249407
247 880.6501605217671 880.6501605217671 4.669765372372087 2.7498583131147303 5.0 5.0 1.9909348963148723 1.0744522549028432 4.254511597721625 2.95873735922123 0.9551183894533422 5.0 1.6343254066978523 5.0 4.170196161293083 4.865761067604123 5.0 4.3153548886001 1.773040031184079 2.9678364746992965 3.8890813016592842 3.944133921308843 3.0047151418209492 3.6638169470274686 1.2926492582750364 3.99624563467264 4.51685909458022
260 754.197372510628 754.197372510628 4.910641616015528 2.3061391133271716 5.0 3.5359924599482535 3.1700237283727977 4.063638082944888 1.79658525336243 4.161640001001751 2.9599256468512474 1.383094745951456 2.045202079320879 2.481577291564318 4.365668551676077 2.6882271000988425 5.0 1.6170886279406358 1.2514447543300784 1.5329099593972486 5.0 3.318306709067595 2.2164269670290846 2.4623040844511133 1.790586676719059 1.6995613004699697 4.219485839427592
273 879.9838753204596 879.9838753204596 3.3176026332727537 3.1206838935337577 2.831679920399562 3.451515783733234 3.7419993159905047 0.9461611615736987 2.7296930904468724 3.309448010737491 4.111730743802711 4.841501570646261 2.549756533370761 4.322220966631364 4.76586947973027 4.6938991530325485 4.615683449215471 4.247308063078368 3.727757438649008 3.744906456427428 4.698069475457173 3.9518920329605067 3.1828674531388805 3.356537734611204 1.7764635163091065 2.7219316951909116 3.147953129768239
286 770.9672870832189 770.9672870832189 4.734500501674731 2.429978921231567 4.692394575162749 1.7388111271008897 4.094269898922314 4.1497072568511175 2.911915504777675 3.0177225120740716 2.4948407278325684 4.420224617535734 2.63887544202677 3.3909612738076875 2.1434022765798524 3.2605467941730355 1.1711711300751984 1.9234595418532967 2.1793039727965553 2.0525482971945603 3.402224822839653 3.540268402576601 4.987073268201227 1.9936465874615743 1.8475869702893475 3.3239080917184096 4.161008893333104
299 773.1688306226245 773.1688306226245 2.668877025960125 4.117110419921783 2.1802445211408323 2.791822678588628 4.548411230797442 4.120762327860735 2.3570671977850766 3.037693477407136 2.788324476289742 4.563420129037474 2.1316102448662804 2.43094537795588 2.687126200604783 3.8824064368935085 1.3706905785573686 1.9160293997287858 4.267445983488054 2.751089908280283 4.213163092278793 4.495520321949905 2.4021695928359557 3.5065895984212774 3.7630898503634986 1.4337404881958484 2.895159959912762
312 740.3774443865489 740.3774443865489 2.6788098838789223 2.3574897869223266 2.5905117514018134 2.491529601605193 1.9152182782502265 3.9383262232367646 3.3325537728912797 2.443707717457845 2.71677459390228 2.3556326115454507 4.059181079958339 2.679103495405809 1.4580584978057676 4.656745718517788 3.8052792422215247 2.9185079208514995 3.895711755574816 1.8936161647776932 4.61349105692866 3.057959381754503 1.5809673095533032 1.7735626905397677 2.3042414851789474 3.7754306279017826 4.652985866494319
325 757.9162055092594 757.9162055092594 1.8851360352783082 3.201536460725441 1.8886574652928152 2.6028337067872194 2.0500942739833894 4.9806752371337 4.492682343617641 1.5577574558352127 2.9855229847827554 3.2516656893061855 3.6737926325924355 2.6830602159107966 3.0993358714809593 4.530699077085764 3.2165142588615563 2.4623112937239333 1.7994616702927555 1.6949720135328668 5.0 1.7645779812792557 3.6015125406666653 2.3962417750555463 4.183250492643192 1.9269194653904194 5.0
338 792.3737939613624 792.3737939613624 3.811496918676653 3.995350434779207 2.338381074616379 2.9281273479602756 2.5242465189959913 4.627066906209029 4.390168657504104 2.2702519521577664 2.6595863177335355 2.706627342612498 5.0 3.312497278319114 1.4383331305665035 2.2152421947096888 1.7262444988059673 3.419406894082731 3.5672874721292263 1.2600944894273005 5.0 4.03955243885854 1.4746213443650222 3.5161363736588145 2.694465969464876 3.104210727049386 5.0
351 748.2929856968791 748.2929856968791 2.689583412463209 1.9463229426321824 2.617892312713081 3.222704594158431 1.2666248367940094 2.8583085412263127 4.308606407348226 3.2925563261803754 3.843014784863755 3.0055846193581615 4.310385657149616 1.1668306353112585 2.569004446866293 3.7045473486287563 1.4627400371550563 3.453319749820678 3.94438740755999 2.2023251271684527 4.836173142490689 2.2136633563952186 2.502519156517435 2.7634074867029708 3.3156093441433514 2.3950005776117353 4.880700968284215
364 768.2679388981346 768.2679388981346 3.6106535968876794 3.4041180012341314 3.347762176526585 3.3915151813727 3.362028518766578 2.3708272393716823 3.0501535385719967 2.362928012555318 3.9236343230891673 3.1411980202906173 3.9530691403609124 1.464768617581534 5.0 3.528783739215489 2.2312894690348823 2.724490160215389 2.516356575612149 1.77222437328733 4.565947956709936 1.6547185982781434 3.6732882816523698 2.304690779721466 5.0 1.77966636326604 2.530758743649489
377 746.94198928231 746.94198928231 3.417572705935531 3.5449887498692956 2.1594672107274993 5.0 3.093016746496911 2.980767100993954 3.5073293181596146 1.8912695683509042 4.310604688438615 4.099844980943982 3.1445283888151616 1.5049939187205614 2.8466324868161954 3.2595731346234658 1.5049960085873781 3.7094995778176973 2.4163805713702686 3.014167544372451 4.366552355923918 2.4801789038420017 2.812701949280424 1.584726482350745 3.8052649271546803 1.8844194602799402 2.2228782727770544
390 725.8363926417004 725.8363926417004 2.867561122948253 3.0587147022724936 2.7054672095282473 4.882320786189295 3.840352305544398 1.9008837842359068 2.251956825106265 2.373825065071716 4.3702851180874225 4.162891246617594 1.2933203368833381 4.016076930802717 3.440310977383398 3.877058205585333 1.8780281184144976 3.0947913267651046 2.395330499483854 0.9568271534500405 4.925672172652929 2.5006813567083315 2.8294942223944326 1.1086723319026852 3.183665410300157 1.8552158014121316 2.799724691732596
403 714.5220209041121 714.5220209041121 3.3280862614751356 1.8538599533728783 2.7331379210791567 3.564586291044014 3.1801403983658854 2.6690030235067033 3.270144071788224 2.804082589434102 2.9786310348533536 4.10424911331302 1.8119353642414873 2.716856594993583 1.3684832720518247 2.291146168473628 2.0926611919767644 2.2140918578791777 2.7866806078939925 2.5847654507757243 4.710699768592353 3.021698637429913 3.4762488540520646 2.425887169537804 1.5427286067322545 3.4199196727357117 4.301460236720503
