*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
Algorithm: CMA-ES
Constrainth handling method: DEB
Function: 25
Case: continuous
Seed: 8
Parents size: 10
Offsprings size: 5
maxFe: 35000
CR: -
F: -
rweights: Superlinear
*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
ngen ObjectiveFunction ViolationSum ProjectVariables
10 33682.52394452246 204177.3946388758 1 30 2.4 45 2.4 45 1.7167270647290838 30 1.310780916778404 30
20 126300.0 10.0 5 65 2.4 60 2.4 60 5 65 5 65
30 104500.0 50.0 5 65 2.4 60 3.1 60 5 65 1 65
40 104500.0 50.0 5 65 2.4 60 3.1 60 5 65 1 65
50 108700.0 246.18343195266243 5 65 3.1 60 3.1 60 1 65 5 65
60 134700.0 0 5 65 3.1 60 3.1 60 5 65 5 65
70 134700.0 0 5 65 3.1 60 3.1 60 5 65 5 65
80 108700.0 45.0 5 65 3.1 60 3.1 60 5 65 1 65
90 130500.0 5.0 5 65 3.1 60 2.4 60 5 65 5 65
100 134700.0 0 5 65 3.1 60 3.1 60 5 65 5 65
110 130500.0 5.0 5 65 3.1 60 2.4 60 5 65 5 65
120 134700.0 0 5 65 3.1 60 3.1 60 5 65 5 65
130 134700.0 0 5 65 3.1 60 3.1 60 5 65 5 65
140 108700.0 45.0 5 65 3.1 60 3.1 60 5 65 1 65
150 104500.0 50.0 5 65 2.4 60 3.1 60 5 65 1 65
160 134700.0 0 5 65 3.1 60 3.1 60 5 65 5 65
170 108700.0 21548.374372080096 1 65 3.1 60 3.1 60 5 65 5 65
180 134700.0 0 5 65 3.1 60 3.1 60 5 65 5 65
190 108700.0 45.0 5 65 3.1 60 3.1 60 5 65 1 65
200 108700.0 246.18343195266243 5 65 3.1 60 3.1 60 1 65 5 65
210 74300.0 301.18343195266243 5 65 2.4 60 2.4 60 1 65 1 65
220 91200.0 45.0 5 65 3.1 60 3.1 60 5 30 1 65
